Date,Company_name,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
04-02-2020,State Bank of India,EQ,302.9,307.55,297.1,298.1,305.9,306.25,303.37,373.8,244.35,51141567,15514679241,275826
05-02-2020,State Bank of India,EQ,306.9,313.65,304.6,306.25,311,311,309.09,373.8,244.35,35014841,10822782922,193574
06-02-2020,State Bank of India,EQ,311.2,323.5,310.1,311,321.05,321.95,318.1,373.8,244.35,57757656,18372962071,307485
07-02-2020,State Bank of India,EQ,321.5,325,318.4,321.95,319.8,320.55,322,373.8,244.35,37126803,11954880662,206969
10-02-2020,State Bank of India,EQ,319.8,322.8,316.5,320.55,318.5,318.5,318.8,373.8,244.35,24816396,7911407182,152107
11-02-2020,State Bank of India,EQ,321.05,325.8,321.05,318.5,324.5,324.35,323.44,373.8,244.35,30188757,9764353222,203738
12-02-2020,State Bank of India,EQ,329.9,329.9,319.25,324.35,320.4,320.2,323.8,373.8,244.35,38930849,12606002673,212834
13-02-2020,State Bank of India,EQ,322,330.95,322,320.2,327.5,327.45,327.78,373.8,244.35,62516057,20491203549,345413
14-02-2020,State Bank of India,EQ,328.1,331.9,318.55,327.45,319.9,319.4,324.61,373.8,244.35,48205947,15648251911,260920
17-02-2020,State Bank of India,EQ,320.95,321.15,311.65,319.4,314.7,314.2,314.88,373.8,244.35,36950692,11634918972,244850
18-02-2020,State Bank of India,EQ,315.4,319.2,309.4,314.2,318.05,317.55,313.46,373.8,244.35,38588583,12096037114,226792
19-02-2020,State Bank of India,EQ,322.3,324,317.25,317.55,320.2,320.35,320.2,373.8,244.35,39846727,12758963019,229162
20-02-2020,State Bank of India,EQ,319.35,329.2,318.75,320.35,327.9,327.65,325.2,373.8,244.35,40150409,13057090759,261607
24-02-2020,State Bank of India,EQ,325.75,331.3,321.85,327.65,322.8,322.95,326.73,373.8,244.35,45273936,14792560599,268314
25-02-2020,State Bank of India,EQ,325.9,328.15,322.2,322.95,327.75,326.8,325.65,373.8,244.35,39050709,12716959152,236225
26-02-2020,State Bank of India,EQ,324.85,330.8,324.2,326.8,328.15,328.2,327.58,373.8,244.35,43915281,14385942926,237750
27-02-2020,State Bank of India,EQ,328,330,318,328.2,321.65,321.95,322.89,373.8,244.35,47010040,15179291705,254847
28-02-2020,State Bank of India,EQ,312,314.65,301.1,321.95,304.6,303,308.09,373.8,244.35,59705346,18394484909,332224
02-03-2020,State Bank of India,EQ,311,312,284.05,303,287.6,287.4,300.12,373.8,244.35,66711413,20021133661,374435
03-03-2020,State Bank of India,EQ,293,294.4,285.3,287.4,290.5,289.85,289.46,373.8,244.35,61949382,17932087255,351083
04-03-2020,State Bank of India,EQ,291.8,293,275.1,289.85,284.95,285.3,283.13,373.8,244.35,73675736,20860146300,369109
05-03-2020,State Bank of India,EQ,290.9,298.4,270,285.3,287.55,288.5,286.17,373.8,244.35,149245973,42709961201,705570
06-03-2020,State Bank of India,EQ,268,274.4,253.95,288.5,269.8,270.5,268.89,373.8,244.35,106043172,28514340666,538814
09-03-2020,State Bank of India,EQ,260.05,262.75,251.15,270.5,252.3,253.45,256.54,373.8,244.35,101294751,25986612245,539589
11-03-2020,State Bank of India,EQ,253,258.5,243.1,253.45,244.25,245.1,250.69,373.8,243.1,90847179,22774582919,473850
12-03-2020,State Bank of India,EQ,231.9,231.9,208.6,245.1,215.4,212.6,220.65,373.8,208.6,99770256,22014550024,582694
13-03-2020,State Bank of India,EQ,200,248.8,184.65,212.6,244.25,242,226.87,373.8,184.65,155703140,35324093332,908228
16-03-2020,State Bank of India,EQ,227.9,231.4,220.6,242,223.35,223.35,225.85,373.8,184.65,75584607,17070605992,520840
17-03-2020,State Bank of India,EQ,227.2,229.9,212.05,223.35,213.9,215.15,223.23,373.8,184.65,65414721,14602255593,437283
18-03-2020,State Bank of India,EQ,221,223.15,200.1,215.15,215.75,215.2,209.42,373.8,184.65,101405421,21236030167,627917
19-03-2020,State Bank of India,EQ,202.95,219.75,198.15,215.2,203.45,203.65,207.44,373.8,184.65,93535977,19402663476,617960
20-03-2020,State Bank of India,EQ,205.55,215.7,200,203.65,208.85,209.85,208.91,373.8,184.65,77393021,16168344318,470053
23-03-2020,State Bank of India,EQ,190,199.5,180.25,209.85,181.95,181.6,186.66,373.8,180.25,61751758,11526464686,613264
24-03-2020,State Bank of India,EQ,190.95,191.95,173.55,181.6,185.4,183.2,183.93,373.8,173.55,67492010,12413785196,512638
25-03-2020,State Bank of India,EQ,178,195.25,176.45,183.2,190.6,189.9,185.5,373.8,173.55,71568237,13275864829,512710
26-03-2020,State Bank of India,EQ,191.55,201,185.1,189.9,193.25,192.75,193.7,373.8,173.55,107260674,20776414217,622633
27-03-2020,State Bank of India,EQ,202,211.9,195,192.75,195.15,195.95,202.07,373.8,173.55,114746995,23187440587,777296
30-03-2020,State Bank of India,EQ,190,195,186.25,195.95,186.8,186.9,190.76,373.8,173.55,60083237,11461423298,438701
